file	line	key	kind	burmese	english	reviewer_fix	notes
src/content/deck-lessons.ts	354	back	app voice (plain Burmese)	လိုဂို၊ အမည်၊ ဖောင့်၊ ပုံစံ အားလုံးကို မိနစ်ပိုင်းအတွင်း ကူးယူလို့ ရပါတယ်။ တံဆိပ်က အလွယ်ဆုံး တုပလို့ရတဲ့ အရာပါ။	Logos, names, fonts and layouts can be copied in minutes. The badge is the easiest part to fake.		
src/content/deck-lessons.ts	355	front	app voice (plain Burmese)	ဘယ်လို အတည်ပြုမလဲ။	How do you verify?		
src/content/deck-lessons.ts	356	back	app voice (plain Burmese)	စာထဲက လင့်ခ် ဒါမှမဟုတ် နံပါတ်ကို မသုံးပါနဲ့။ တရားဝင် ဝဘ်ဆိုက် ဒါမှမဟုတ် သိပြီးသား နံပါတ်ကနေ သီးခြား စစ်ပါ။	Do not use the link or number inside the message. Check separately, through the official site or a number you already have.		
src/content/deck-lessons.ts	359	front	app voice (plain Burmese)	စိတ်လှုပ်ရှား ဆွဲဆောင်မှု ဆိုတာ ဘာလဲ။	Emotional bait — what does it mean?		
src/content/deck-lessons.ts	360	back	app voice (plain Burmese)	ဒေါသ၊ ကြောက်စိတ်၊ ဝမ်းနည်းမှု ဒါမှမဟုတ် ဝမ်းသာမှုကို ရုတ်တရက် ပြင်းထန်စွာ ဖြစ်စေပြီး ဆင်ခြင်မှုကို လျော့ကျစေတဲ့ နည်းလမ်းပါ။	Triggering a sudden spike of anger, fear, grief or joy so that your judgement drops.		
src/content/deck-lessons.ts	361	front	app voice (plain Burmese)	ခံစားချက်က ဘာလို့ အကာအကွယ်ကို လျော့စေလဲ။	Why does feeling lower your guard?		
src/content/deck-lessons.ts	362	back	app voice (plain Burmese)	ခံစားချက် ပြင်းထန်ချိန်မှာ ဦးနှောက်က အသေးစိတ် စစ်ဆေးတာထက် ချက်ချင်း တုံ့ပြန်တာကို ဦးစားပေးပါတယ်။ အဲဒီအခိုက်အတန့်က လှည့်ကွက်ရဲ့ ရည်ရွယ်ချက်ပါ။	When feeling runs high your brain prioritises reacting over checking. That moment is the whole point of the trick.		
src/content/deck-lessons.ts	363	front	app voice (plain Burmese)	ခံစားချက် ရုတ်တရက် တက်လာရင်။	When you feel the spike		
src/content/deck-lessons.ts	364	back	app voice (plain Burmese)	အဲဒါကို လက္ခဏာအဖြစ် သတ်မှတ်ပါ။ မမျှဝေခင် ခဏရပ်ပါ။ ခံစားချက် အပြင်းဆုံး ဖြစ်စေတဲ့ စာက အသေချာဆုံး စစ်သင့်တဲ့ စာပါ။	Treat it as the tell. Pause before sharing. The message that stirs the most feeling deserves the most checking.		
src/content/deck-lessons.ts	367	front	app voice (plain Burmese)	ပြင်ဆင်ထားတဲ့ ပုံ/သံ ဆိုတာ ဘာလဲ။	Doctored media — what does it mean?		
src/content/deck-lessons.ts	368	back	app voice (plain Burmese)	ဓာတ်ပုံ၊ ဗီဒီယို ဒါမှမဟုတ် အသံကို ဖြတ်တောက်၊ ပြင်ဆင်၊ ပေါင်းစပ်ပြီး အဓိပ္ပါယ် ပြောင်းလဲထားခြင်းပါ။	Photos, video or audio that have been cropped, edited or recombined to change their meaning.		
src/content/deck-lessons.ts	369	front	app voice (plain Burmese)	ပုံတစ်ပုံက ဘာလို့ သက်သေ မဟုတ်လဲ။	Why is one image not proof?		
src/content/deck-lessons.ts	370	back	app voice (plain Burmese)	ပုံတစ်ပုံက ဘယ်အချိန်၊ ဘယ်နေရာ၊ ဘာဖြစ်ခဲ့လဲ မပြောပါ။ ဖြတ်တောက်လိုက်ရုံနဲ့ အဓိပ္ပါယ် လုံးဝ ပြောင်းသွားနိုင်ပါတယ်။	An image alone does not tell you when, where or what happened. A crop alone can reverse its meaning.		
src/content/deck-lessons.ts	371	front	app voice (plain Burmese)	မူရင်းကို ဘယ်လို ရှာမလဲ။	How do you find the original?		
src/content/deck-lessons.ts	372	back	app voice (plain Burmese)	ပုံကို ပြောင်းပြန် ရှာဖွေ (reverse image search) ကြည့်ပါ။ တခြား သတင်းဌာနမှာ ပါမပါ ရှာပါ။ အစောဆုံး တင်ခဲ့တဲ့ နေရာကို လိုက်ကြည့်ပါ။	Try a reverse image search. Look for it in other outlets. Trace back to the earliest posting.		
src/content/deck-lessons.ts	375	front	app voice (plain Burmese)	အတု ကျွမ်းကျင်သူ ဆိုတာ ဘာလဲ။	Fake expert — what does it mean?		
src/content/deck-lessons.ts	376	back	app voice (plain Burmese)	ဆရာဝန်၊ ပါမောက္ခ၊ ပညာရှင်ဟန် ဆောင်ပြီး အထောက်အထား မပါဘဲ ယုံကြည်မှု ရယူခြင်းပါ။	Posing as a doctor, professor or specialist to win belief without offering evidence.		
src/content/deck-lessons.ts	377	front	app voice (plain Burmese)	တကယ့် ကျွမ်းကျင်သူက ဘာ ချန်ထားလဲ။	What does a real expert leave?		
src/content/deck-lessons.ts	378	back	app voice (plain Burmese)	စစ်ဆေးလို့ရတဲ့ အထောက်အထား — အမည်၊ ဌာန၊ သုတေသန၊ ကိုးကား။ စစ်လို့ရတာက အဓိကပါ။	Evidence you can check — a name, an institution, research, references. The checkability is the point.		
src/content/deck-lessons.ts	379	front	app voice (plain Burmese)	ဘယ်လို စစ်မလဲ။	How do you check?		
src/content/deck-lessons.ts	380	back	app voice (plain Burmese)	အမည်ကို သီးခြား ရှာပါ။ အဲဒီ ဌာနမှာ တကယ် ရှိမရှိ ကြည့်ပါ။ တခြား ကျွမ်းကျင်သူတွေ သဘောတူမတူ ရှာပါ။	Search the name separately. Check the institution really lists them. See whether other experts agree.		
src/content/deck-lessons.ts	383	front	app voice (plain Burmese)	အကြောင်းအရာ လွဲ ဆိုတာ ဘာလဲ။	Out of context — what does it mean?		
src/content/deck-lessons.ts	384	back	app voice (plain Burmese)	အမှန်တကယ် ဖြစ်ခဲ့တဲ့ ပုံ ဒါမှမဟုတ် စကားကို တခြား အချိန်၊ တခြား နေရာ၊ တခြား အကြောင်းအရာနဲ့ တွဲပြီး အဓိပ္ပါယ် လွဲအောင် လုပ်ခြင်းပါ။	Taking something that really happened and attaching it to a different time, place or story so it means something else.		
src/content/deck-lessons.ts	385	front	app voice (plain Burmese)	အမှန်ကို သုံးပြီး ဘာလို့ လှည့်လို့ရလဲ။	How can something true still mislead?		
src/content/deck-lessons.ts	386	back	app voice (plain Burmese)	ပုံက အတု မဟုတ်လို့ စစ်ဆေးမှုကို ကျော်လွန်သွားပါတယ်။ လိမ်တာက ပုံ မဟုတ်ဘဲ ပုံနဲ့ တွဲထားတဲ့ ဇာတ်လမ်းပါ။	Because the image is not fake, it passes inspection. The lie is not the image — it is the story attached to it.		
src/content/deck-lessons.ts	387	front	app voice (plain Burmese)	ဘယ်လို စစ်မလဲ။	How do you check?		
src/content/deck-lessons.ts	388	back	app voice (plain Burmese)	ဘယ်တုန်းက၊ ဘယ်မှာလဲ မေးပါ။ ပုံကို ပြောင်းပြန် ရှာပါ။ အစောဆုံး ပေါ်ခဲ့တဲ့ အချိန်နဲ့ အခု ပြောနေတဲ့ အချိန် ကိုက်မကိုက် ကြည့်ပါ။	Ask when and where. Reverse-search the image. Check whether the earliest appearance matches the date now being claimed.		
src/content/deck-lessons.ts	393	front	app voice (plain Burmese)	အသံ ပုံတူ ဆိုတာ ဘာလဲ။	Voice clone — what does it mean?		
src/content/deck-lessons.ts	394	back	app voice (plain Burmese)	AI က အသံနမူနာ စက္ကန့်အနည်းငယ်နဲ့ တစ်ယောက်ယောက်ရဲ့ အသံကို ပုံတူ ဖန်တီးပြီး မပြောဖူးတဲ့ စကားကို ပြောခိုင်းနိုင်တဲ့ နည်းပညာပါ။	AI recreating someone's voice from seconds of audio, and making it say things they never said.		
src/content/deck-lessons.ts	395	front	app voice (plain Burmese)	ရင်းနှီးတဲ့ အသံကို ဘာလို့ မယုံရလဲ။	Why can't you trust a familiar voice?		
src/content/deck-lessons.ts	396	back	app voice (plain Burmese)	အသံနမူနာက ဗီဒီယို၊ အသံမှတ်တမ်း၊ ဆိုရှယ်မီဒီယာကနေ အလွယ်တကူ ရနိုင်ပါတယ်။ မိသားစုဝင်ရဲ့ အသံလို့ ထင်ရတာ သက်သေ မဟုတ်တော့ပါ။	Samples are easy to take from videos, voice notes and social media. Sounding like a family member is no longer proof.		
src/content/deck-lessons.ts	397	front	app voice (plain Burmese)	ဖုန်းထဲက အသံက ငွေတောင်းရင်။	If a voice on the phone asks for money		
src/content/deck-lessons.ts	398	back	app voice (plain Burmese)	ဖုန်းချပါ။ သိပြီးသား နံပါတ်ကနေ ကိုယ်တိုင် ပြန်ခေါ်ပါ။ မိသားစုနဲ့ သီးသန့် မေးခွန်းတစ်ခု ကြိုသတ်မှတ်ထားတာလည်း ကူညီပါတယ်။	Hang up and call back on a number you already have. A family code word agreed in advance also helps.		
src/content/deck-lessons.ts	401	front	app voice (plain Burmese)	Deepfake ဗီဒီယို ဆိုတာ ဘာလဲ။	Deepfake video — what does it mean?		
src/content/deck-lessons.ts	402	back	app voice (plain Burmese)	AI သုံးပြီး မျက်နှာ၊ နှုတ်ခမ်း လှုပ်ရှားမှု၊ အမူအရာကို ပြောင်းလဲ ဖန်တီးထားတဲ့ ဗီဒီယိုပါ။	Video in which AI has altered a face, lip movements or gestures.		
src/content/deck-lessons.ts	403	front	app voice (plain Burmese)	ဟောင်းတဲ့ လက္ခဏာတွေ ဘာလို့ မရတော့လဲ။	Why have the old tells stopped working?		
src/content/deck-lessons.ts	404	back	app voice (plain Burmese)	မျက်တောင် မခတ်ခြင်း၊ မျက်နှာ ဆက်စပ်မှု မှားခြင်းလို အမှားတွေကို နည်းပညာက ဖြေရှင်းသွားပါပြီ။ မျက်စိနဲ့ ကြည့်ပြီး ခွဲခြားတာ ယုံကြည်စိတ်ချရတဲ့ နည်းလမ်း မဟုတ်တော့ပါ။	Errors like not blinking or bad face edges have been fixed. Spotting fakes by eye is no longer reliable.		
src/content/deck-lessons.ts	405	front	app voice (plain Burmese)	ဒါဆို ဘာကို စစ်မလဲ။	So what do you check instead?		
src/content/deck-lessons.ts	406	back	app voice (plain Burmese)	ဗီဒီယိုကို မစစ်ဘဲ ရင်းမြစ်ကို စစ်ပါ။ ယုံရတဲ့ သတင်းဌာနတွေမှာ ဒီအကြောင်း ပါမပါ ရှာပါ။ တစ်နေရာတည်းမှာပဲ ရှိရင် သတိထားပါ။	Check the source, not the pixels. Look for the same event in trusted outlets. If it exists in only one place, be careful.		
src/content/deck-lessons.ts	409	front	app voice (plain Burmese)	AI ရေးသား စာသား ဆိုတာ ဘာလဲ။	AI-written text — what does it mean?		
src/content/deck-lessons.ts	410	back	app voice (plain Burmese)	AI က ဖန်တီးထားတဲ့ ဆောင်းပါး၊ ပို့စ်၊ မှတ်ချက်တွေပါ။ ချောမွေ့ပြီး ယုံကြည်ရပုံ ရှိပေမယ့် လုံးဝ လုပ်ကြံထားတာ ဖြစ်နိုင်ပါတယ်။	Articles, posts or comments generated by AI. They can read smoothly and confidently while being entirely invented.		
src/content/deck-lessons.ts	411	front	app voice (plain Burmese)	ချောမွေ့မှုက ဘာလို့ လှည့်စားလဲ။	Why does fluency fool us?		
src/content/deck-lessons.ts	412	back	app voice (plain Burmese)	ကောင်းစွာ ရေးထားတာကို ပညာရှိတဲ့သူ ရေးတယ်လို့ အလိုအလျောက် ထင်တတ်ပါတယ်။ ဒါပေမယ့် ချောမွေ့မှုက စာလုံးအလှပါ၊ အထောက်အထား မဟုတ်ပါ။	We assume polished writing came from someone who knows. But fluency is a property of the prose, not of the facts.		
src/content/deck-lessons.ts	413	front	app voice (plain Burmese)	ဒါဆို ဘာမေးမလဲ။	So what do you ask?		
src/content/deck-lessons.ts	414	back	app voice (plain Burmese)	ဘယ်သူ ရေးတာလဲ။ ဘယ်အထောက်အထား ကိုးကားထားလဲ။ အဲဒီ ကိုးကားချက်တွေ တကယ် ရှိလား စစ်ကြည့်ပါ။	Who wrote it? What sources does it cite? Then check whether those sources actually exist.		
src/content/deck-lessons.ts	419	front	app voice (plain Burmese)	ရင်းမြစ် ဆိုတာ ဘာလဲ။	Source — what does it mean?		
src/content/deck-lessons.ts	420	back	app voice (plain Burmese)	အချက်အလက် အမှန်တကယ် ထွက်လာတဲ့ နေရာပါ — မျှဝေခဲ့သူ မဟုတ်ဘဲ ပထမဆုံး ထုတ်ပြန်ခဲ့သူပါ။	Where the information actually originated — not who shared it with you, but who first published it.		
src/content/deck-lessons.ts	421	front	app voice (plain Burmese)	ဘယ်သူ ပြောတာလဲ၊ ဘာကြောင့်လဲ။	Who is saying this, and why?		
src/content/deck-lessons.ts	422	back	app voice (plain Burmese)	သတင်းတိုင်းမှာ ဖန်တီးသူ၊ ရန်ပုံငွေ၊ ရည်ရွယ်ချက် ရှိပါတယ်။ ဒီနှစ်ခု မေးလိုက်ရုံနဲ့ အများစုကို စစ်ထုတ်နိုင်ပါတယ်။	Every message has a creator, funding and a motive. Those two questions filter out most of it.		
src/content/deck-lessons.ts	423	front	app voice (plain Burmese)	ရင်းမြစ် မတွေ့ရင် ဘာလုပ်မလဲ။	What if you cannot find a source?		
src/content/deck-lessons.ts	424	back	app voice (plain Burmese)	ရင်းမြစ် မရှိတာ ကိုယ်တိုင်က လက္ခဏာတစ်ခုပါ။ မမျှဝေပါနဲ့။ “ဘယ်ကလာတာလဲ” လို့ မေးလိုက်ရုံနဲ့ တော်တော်များများ ရပ်သွားပါတယ်။	"The absence of a source is itself a tell. Do not share it. Simply asking \""where is this from?\"" stops a great deal."		
src/content/deck-lessons.ts	427	front	app voice (plain Burmese)	ကောလာဟလ ဘာလို့ ပိုမြန်လဲ။	Why do rumours travel faster?		
src/content/deck-lessons.ts	428	back	app voice (plain Burmese)	အံ့အားသင့်စေတာ၊ ဒေါသဖြစ်စေတာက မျှဝေချင်စိတ်ကို ချက်ချင်း ဖြစ်စေပါတယ်။ မှန်ကန်တဲ့ ပြင်ဆင်ချက်ကတော့ စိတ်လှုပ်ရှားစရာ မဟုတ်လို့ နှေးပါတယ်။	Shock and anger create an immediate urge to share. A correction is not exciting, so it moves slowly.		
src/content/deck-lessons.ts	429	front	app voice (plain Burmese)	ပြင်ဆင်ချက်က ဘာလို့ မမီလိုက်လဲ။	Why does the correction never catch up?		
src/content/deck-lessons.ts	430	back	app voice (plain Burmese)	ပြင်ဆင်ချက် ရောက်တဲ့အချိန်မှာ လူတွေ မူရင်းကို မြင်ပြီးသားပါ။ တစ်ချို့က ပြင်ဆင်ချက်ကို လုံးဝ မမြင်လိုက်ပါ။	By the time it arrives, people have already seen the original. Many never see the correction at all.		
src/content/deck-lessons.ts	431	front	app voice (plain Burmese)	မမျှဝေခင် ဘာလုပ်မလဲ။	What do you do before sharing?		
src/content/deck-lessons.ts	432	back	app voice (plain Burmese)	အမြန်ဆုံး ဖြန့်ချင်စိတ် ဖြစ်လာရင် ခဏရပ်ပါ။ အဲဒီ အလျင်လိုစိတ်ကိုယ်တိုင်က ဒီဇိုင်း လုပ်ထားတာပါ။ ရင်းမြစ်ကို အရင် စစ်ပါ။	If you feel the urge to share fast, pause. That urge is the designed effect. Check the source first.		
src/content/deck-lessons.ts	435	front	app voice (plain Burmese)	သံသယ ဆိုတာ ဘာလဲ။	Skepticism — what does it mean?		
src/content/deck-lessons.ts	436	back	app voice (plain Burmese)	ယုံမယုံ ဆုံးဖြတ်ခင် အထောက်အထား တောင်းတဲ့ အလေ့အထပါ။ စစ်ဆေးဖို့ ဆန္ဒ ရှိနေသေးတာက အဓိကပါ။	The habit of asking for evidence before deciding what to believe. The key part is that you are still willing to check.		
src/content/deck-lessons.ts	437	front	app voice (plain Burmese)	အယုံအကြည် ကင်းမှု ဆိုတာ ဘာလဲ။	Cynicism — what does it mean?		
src/content/deck-lessons.ts	438	back	app voice (plain Burmese)	ဘာကိုမှ မယုံတော့တဲ့ အခြေအနေပါ။ စစ်ဆေးဖို့ကို လုံးဝ စွန့်လွှတ်လိုက်တာမို့ သံသယနဲ့ လုံးဝ မတူပါ။	Believing nothing at all. It is not the same as skepticism, because you have given up checking entirely.		
src/content/deck-lessons.ts	439	front	app voice (plain Burmese)	အယုံအကြည် ကင်းမှုက ဘာလို့ အန္တရာယ်ရှိလဲ။	Why is cynicism dangerous too?		
src/content/deck-lessons.ts	440	back	app voice (plain Burmese)	အားလုံး မှားတယ်လို့ ယူဆရင် မှန်တဲ့ သတင်း — ကျန်းမာရေး၊ ဘေးအန္တရာယ်၊ ရွေးကောက်ပွဲ အချက်အလက် — တွေကိုပါ လက်လွှတ်ရပါတယ်။ လိမ်သူတွေအတွက် အဲဒါက အနိုင်ရတာပါ။	If everything is false, you also lose the true things — health, safety and election information. For a manipulator, that counts as a win.		
src/content/round-claims.ts	35	mm	app voice (plain Burmese)	မနေ့ညက မုန်တိုင်းအပြီး ရေကြီးနေတဲ့ လမ်းတစ်ခုရဲ့ ဓာတ်ပုံ တစ်ပုံ ပျံ့နှံ့နေတယ်။			
src/content/round-claims.ts	39	mm	app voice (plain Burmese)	မမျှဝေခင် ဒီဓာတ်ပုံ ဘယ်ကလာလဲ စစ်သင့်တယ်။			
src/content/round-claims.ts	46	mm	app voice (plain Burmese)	ပညာသင်ဆု အသစ်တစ်ခုအကြောင်း စာတစ်စောင် ကျောင်းသားတွေဆီ ရောက်နေတယ်။			
src/content/round-claims.ts	50	mm	app voice (plain Burmese)	ဘယ်သူမှ လျှောက်လွှာအတွက် ငွေ မပေးသင့်ဘူး။			
src/content/round-claims.ts	57	mm	app voice (plain Burmese)	လူသိများသူတစ်ဦးရဲ့ အသံဖိုင်တစ်ခု အွန်လိုင်းမှာ ပျံ့နှံ့နေတယ်။			
src/content/round-claims.ts	61	mm	app voice (plain Burmese)	အသံတူရုံနဲ့ စစ်မှန်တယ်လို့ မဆုံးဖြတ်သင့်ဘူး။			
src/content/round-claims.ts	68	mm	app voice (plain Burmese)	ရောဂါတစ်ခုကို ပျောက်စေတယ်ဆိုတဲ့ ဆေးတစ်မျိုးအကြောင်း ပို့စ် ရှယ်ခံနေရတယ်။			
src/content/round-claims.ts	72	mm	app voice (plain Burmese)	မစမ်းသုံးခင် ဆရာဝန်နဲ့ တိုင်ပင်သင့်တယ်။			
src/content/round-claims.ts	79	mm	app voice (plain Burmese)	အကောင့် ပိတ်တော့မယ်ဆိုတဲ့ သတိပေးစာ တစ်စောင် ရောက်လာတယ်။			
src/content/round-claims.ts	83	mm	app voice (plain Burmese)	စာထဲက လင့်ခ်ကို မနှိပ်ဘဲ အက်ပ်ထဲ ကိုယ်တိုင် ဝင်စစ်သင့်တယ်။			
src/content/round-claims.ts	90	mm	app voice (plain Burmese)	လူအုပ်ကြီးတစ်ခုရဲ့ ဗီဒီယိုတိုတစ်ခု မြို့နာမည်တစ်ခုနဲ့အတူ ပျံ့နှံ့နေတယ်။			
src/content/round-claims.ts	94	mm	app voice (plain Burmese)	ဒီဗီဒီယို ဘယ်နေရာက ဘယ်အချိန်က ဆိုတာ အရင် စစ်သင့်တယ်။			
src/content/round-claims.ts	101	mm	app voice (plain Burmese)	လူကြီးတစ်ဦး ပြောခဲ့တယ်ဆိုတဲ့ စကားတစ်ခွန်း ဖန်သားပြင်ဓာတ်ပုံနဲ့ ပျံ့နေတယ်။			
src/content/round-claims.ts	105	mm	app voice (plain Burmese)	ဖန်သားပြင်ဓာတ်ပုံတစ်ခုတည်းက သက်သေ မဟုတ်ဘူး။			
src/content/round-claims.ts	112	mm	app voice (plain Burmese)	နိုင်ငံခြားမှာ လစာကောင်းတဲ့ အလုပ်တစ်ခုအကြောင်း စာတစ်စောင် ရောက်လာတယ်။			
src/content/round-claims.ts	116	mm	app voice (plain Burmese)	မသွားခင် ကုမ္ပဏီ တကယ်ရှိမရှိ စစ်သင့်တယ်။			
src/content/round-claims.ts	131		app voice (plain Burmese)	ယနေ့ည မတိုင်မီ လုပ်ရမယ်	It has to be done before tonight		
src/content/round-claims.ts	132		app voice (plain Burmese)	အချိန် သိပ်မကျန်တော့ဘူး	There is not much time left		
src/content/round-claims.ts	133		app voice (plain Burmese)	နောက်ကျရင် နောင်တရလိမ့်မယ်	You will regret it if you are late		
src/content/round-claims.ts	136		app voice (plain Burmese)	တရားဝင် ထုတ်ပြန်ထားတာ	It was officially announced		
src/content/round-claims.ts	137		app voice (plain Burmese)	အထက်က ညွှန်ကြားထားတာ	The instruction came from above		
src/content/round-claims.ts	138		app voice (plain Burmese)	တာဝန်ရှိသူတွေ ပြောပြီးသား	The people in charge already said so		
src/content/round-claims.ts	141		app voice (plain Burmese)	မကူညီရင် နောင်တရမယ်	You will feel bad if you do not help		
src/content/round-claims.ts	142		app voice (plain Burmese)	ကလေးတွေ အတွက်ပါ	This is for the children		
src/content/round-claims.ts	143		app voice (plain Burmese)	ကြားရတာတောင် စိတ်မကောင်းဘူး	It is heartbreaking just to hear		
src/content/round-claims.ts	146		app voice (plain Burmese)	ပုံ ရှိတယ်၊ ကိုယ်တိုင် ကြည့်	There is a photo, see for yourself		
src/content/round-claims.ts	147		app voice (plain Burmese)	ဗီဒီယိုထဲမှာ အတိအကျ မြင်ရတယ်	You can see it clearly in the video		
src/content/round-claims.ts	148		app voice (plain Burmese)	screenshot ရိုက်ထားတယ်	I have a screenshot of it		
src/content/round-claims.ts	151		app voice (plain Burmese)	ဆရာဝန်တစ်ယောက်က ပြောတယ်	A doctor said so		
src/content/round-claims.ts	152		app voice (plain Burmese)	ကျွမ်းကျင်သူတွေ သဘောတူတယ်	The experts agree		
src/content/round-claims.ts	153		app voice (plain Burmese)	သုတေသနတစ်ခုမှာ ပါတယ်	It was in a study		
src/content/round-claims.ts	156		app voice (plain Burmese)	အရင်ကလည်း ဒီလိုပဲ ဖြစ်ခဲ့တယ်	The same thing happened before		
src/content/round-claims.ts	157		app voice (plain Burmese)	တခြားနေရာမှာလည်း တွေ့ရတယ်	It is showing up elsewhere too		
src/content/round-claims.ts	158		app voice (plain Burmese)	အားလုံး သိပြီးသားပါ	Everyone already knows this		
src/content/round-claims.ts	166		app voice (plain Burmese)	ရက်စွဲကို စစ်ကြည့်တယ်	date		
src/content/round-claims.ts	167		app voice (plain Burmese)	မူရင်းပို့စ်ကို ရှာတွေ့တယ်	origin		
src/content/round-claims.ts	168		app voice (plain Burmese)	တခြားသတင်းဌာနကလည်း တူတူ ဖော်ပြတယ်	second		
src/content/round-claims.ts	169		app voice (plain Burmese)	အဲဒီအကောင့်မှာ အရင်ပို့စ်တွေ မရှိဘူး	history		
src/content/round-claims.ts	170		app voice (plain Burmese)	တရားဝင် စာမျက်နှာမှာ မတွေ့ဘူး	official		
src/content/round-claims.ts	171		app voice (plain Burmese)	ဒီအကြောင်း တခြားဘယ်မှာမှ မပါဘူး	nowhere		
src/components/app/SoneDaukLay.tsx	39	mm	app voice (plain Burmese)	အခြေခံ အမှုများ			
src/components/app/SoneDaukLay.tsx	39	mm	app voice (plain Burmese)	အထင်ရှားဆုံးတွေ။ လှည့်ကွက်တွေ လေ့လာပါ။			
src/components/app/SoneDaukLay.tsx	41	mm	app voice (plain Burmese)	ခက်ခဲတဲ့ အမှုများ			
src/components/app/SoneDaukLay.tsx	41	mm	app voice (plain Burmese)	သိမ်မွေ့တဲ့ လက္ခဏာ၊ ထပ်ဆင့် လှည့်ကွက်။			
src/components/app/SoneDaukLay.tsx	43	mm	app voice (plain Burmese)	ကျွမ်းကျင် အမှုများ			
src/components/app/SoneDaukLay.tsx	43	mm	app voice (plain Burmese)	လူတော်တော်များများကို လှည့်နိုင်တဲ့ အမှုတွေ။			
src/components/app/SoneDaukLay.tsx	57	entry	app voice (plain Burmese)	အဆင်သင့်လား၊ စုံထောက်။	Ready, detective?		
src/components/app/SoneDaukLay.tsx	58	map	app voice (plain Burmese)	အဆင့် ရွေးပါ၊ စုံထောက်။	Pick your level, detective.		
src/components/app/SoneDaukLay.tsx	59	table	app voice (plain Burmese)	သူငယ်ချင်းတွေ ခေါ်ပါ။	Grab your friends.		
src/components/app/SoneDaukLay.tsx	60	see	app voice (plain Burmese)	သံသယနဲ့ ဖတ်ကြည့်ပါ…	Read it like a suspect…		
src/components/app/SoneDaukLay.tsx	61	seeResult	app voice (plain Burmese)	လှည့်ကွက် တွေ့လား။	Spot the trick?		
src/components/app/SoneDaukLay.tsx	62	namePick	app voice (plain Burmese)	အဲဒီ လှည့်ကွက်ကို အမည်တပ်ပါ။	Name that move!		
src/components/app/SoneDaukLay.tsx	63	nameResult	app voice (plain Burmese)	မှန်သွားပြီ။	Nailed it!		
src/components/app/SoneDaukLay.tsx	64	buildSetup	app voice (plain Burmese)	ဟေး… နည်းနည်း ကောက်ကျစ်ကြရအောင်။	Heh… let's get sneaky.		
src/components/app/SoneDaukLay.tsx	65	buildCompose	app voice (plain Burmese)	အတုကို တည်ဆောက်ပါ — လေ့လာဖို့ပါ။	Build the fake — for science!		
src/components/app/SoneDaukLay.tsx	66	progress	app voice (plain Burmese)	မျက်စိ ဘယ်လောက် ရှင်းလာလဲ ကြည့်ပါ။	Look how sharp you are!		
src/components/app/SoneDaukLay.tsx	67	hub	app voice (plain Burmese)	မှတ်စုစာအုပ်ပါ၊ စုံထောက်။	The casebook, detective.		
src/components/app/SoneDaukLay.tsx	68	lesson	app voice (plain Burmese)	ဖတ်ပြီး သက်သေပြပါ။	Read it, then prove it.		
src/components/app/SoneDaukLay.tsx	74		app voice (plain Burmese)	ပင်မ	home		
src/components/app/SoneDaukLay.tsx	75		app voice (plain Burmese)	လေ့လာ	learn		
src/components/app/SoneDaukLay.tsx	76		app voice (plain Burmese)	ကစား	play		
src/components/app/SoneDaukLay.tsx	77		app voice (plain Burmese)	မှတ်တမ်း	you		
src/components/app/SoneDaukLay.tsx	376		app voice (plain Burmese)	မြင်	STEP 1		
src/components/app/SoneDaukLay.tsx	376		app voice (plain Burmese)	လိမ်လည်မှုကို သဘာဝအတိုင်း တွေ့ — မပြောခင် တုံ့ပြန်ကြည့်ပါ။	See		
src/components/app/SoneDaukLay.tsx	377		app voice (plain Burmese)	အမည်တပ်	STEP 2		
src/components/app/SoneDaukLay.tsx	377		app voice (plain Burmese)	နည်းစနစ် ခြောက်ခုထဲက ဘယ်ဟာလဲ ခွဲခြား၊ လက္ခဏာကို လေ့လာပါ။	Name		
src/components/app/SoneDaukLay.tsx	378		app voice (plain Burmese)	တည်ဆောက်	STEP 3		
src/components/app/SoneDaukLay.tsx	378		app voice (plain Burmese)	လိမ်သူနေရာမှာ တစ်ခါ ထိုင်ကြည့် — မှတ်မိစေတဲ့ အဆင့်။	Build		
src/components/app/SoneDaukLay.tsx	417		app voice (plain Burmese)	စကစားရအောင် →	mm rounded-full px-7 py-3.5 text-[15px] font-bold text-white		
src/components/app/SoneDaukLay.tsx	418		app voice (plain Burmese)	စာတစ်စောင် ကူးထည့်ပါ	mm rounded-full border-[1.5px] bg-transparent px-6 py-3.5 text-[15px] font-bold		
src/components/app/SoneDaukLay.tsx	433		app voice (plain Burmese)	လှည့်ကွက်တွေ ဘာကြောင့် အလုပ်ဖြစ်လဲ။	mm mt-1.5 text-[clamp(21px,3.4vw,27px)] font-semibold leading-[1.55]		
src/components/app/SoneDaukLay.tsx	434		app voice (plain Burmese)	သင်ခန်းစာ တို ၁၂ ခု — အလိမ်အညာ၊ AI နဲ့ တု ပုံသံ၊ သတင်း ဘယ်လို ပျံ့နှံ့လဲ။ တစ်ခုစီ လက်တွေ့နဲ့ ဆုံးတယ်။	mm mt-2 max-w-[44ch] text-[14px] leading-[1.7]		
src/components/app/SoneDaukLay.tsx	436		app voice (plain Burmese)	နည်းစနစ် ခြောက်ခု	Six techniques		
src/components/app/SoneDaukLay.tsx	436		app voice (plain Burmese)	AI နဲ့ တု ပုံသံ	AI & synthetic media		
